,UF,regiao,data,AIH_aprovadas,ano,pop,AIH_por_mil
0,Rondônia,Norte,2008-02-01,5562,2008,1493566.0,3.723973363078699
1,Rondônia,Norte,2008-03-01,5105,2008,1493566.0,3.4179942500030127
2,Rondônia,Norte,2008-04-01,5175,2008,1493566.0,3.464861947848304
3,Rondônia,Norte,2008-05-01,5148,2008,1493566.0,3.4467844072508345
4,Rondônia,Norte,2008-06-01,6099,2008,1493566.0,4.0835155594061465
5,Rondônia,Norte,2008-07-01,7080,2008,1493566.0,4.740332867780868
6,Rondônia,Norte,2008-08-01,7332,2008,1493566.0,4.909056580023916
7,Rondônia,Norte,2008-09-01,6875,2008,1493566.0,4.60307746694823
8,Rondônia,Norte,2008-10-01,6907,2008,1493566.0,4.624502700248934
9,Rondônia,Norte,2008-11-01,6699,2008,1493566.0,4.485238683794355
10,Rondônia,Norte,2008-12-01,5864,2008,1493566.0,3.9261740023540974
11,Acre,Norte,2008-02-01,3723,2008,680073.0,5.474412305737767
12,Acre,Norte,2008-03-01,4163,2008,680073.0,6.121401673055686
13,Acre,Norte,2008-04-01,4223,2008,680073.0,6.209627495871767
14,Acre,Norte,2008-05-01,4471,2008,680073.0,6.574294230178231
15,Acre,Norte,2008-06-01,4478,2008,680073.0,6.584587242840107
16,Acre,Norte,2008-07-01,4083,2008,680073.0,6.003767242634247
17,Acre,Norte,2008-08-01,3823,2008,680073.0,5.621455343764566
18,Acre,Norte,2008-09-01,4182,2008,680073.0,6.149339850280779
19,Acre,Norte,2008-10-01,4141,2008,680073.0,6.089052204689791
20,Acre,Norte,2008-11-01,3928,2008,680073.0,5.775850533692706
21,Acre,Norte,2008-12-01,4060,2008,680073.0,5.969947343888083
22,Amazonas,Norte,2008-02-01,13830,2008,3341096.0,4.139360257831562
23,Amazonas,Norte,2008-03-01,14870,2008,3341096.0,4.450635360372764
24,Amazonas,Norte,2008-04-01,14323,2008,3341096.0,4.28691662855542
25,Amazonas,Norte,2008-05-01,14914,2008,3341096.0,4.463804691634122
26,Amazonas,Norte,2008-06-01,14578,2008,3341096.0,4.363238889274657
27,Amazonas,Norte,2008-07-01,14938,2008,3341096.0,4.470987963231227
28,Amazonas,Norte,2008-08-01,14419,2008,3341096.0,4.315649714943839
29,Amazonas,Norte,2008-09-01,13349,2008,3341096.0,3.995395522906256
30,Amazonas,Norte,2008-10-01,12607,2008,3341096.0,3.7733127093624366
31,Amazonas,Norte,2008-11-01,12137,2008,3341096.0,3.6326403072524704
32,Amazonas,Norte,2008-12-01,12054,2008,3341096.0,3.607798159645817
33,Roraima,Norte,2008-02-01,1739,2008,412783.0,4.212867293468966
34,Roraima,Norte,2008-03-01,2047,2008,412783.0,4.959022052749265
35,Roraima,Norte,2008-04-01,2211,2008,412783.0,5.356325236262152
36,Roraima,Norte,2008-05-01,2415,2008,412783.0,5.8505316352659875
37,Roraima,Norte,2008-06-01,2295,2008,412783.0,5.559821988793143
38,Roraima,Norte,2008-07-01,2228,2008,412783.0,5.397509102845805
39,Roraima,Norte,2008-08-01,2298,2008,412783.0,5.567089729954964
40,Roraima,Norte,2008-09-01,2116,2008,412783.0,5.126180099471151
41,Roraima,Norte,2008-10-01,2205,2008,412783.0,5.34178975393851
42,Roraima,Norte,2008-11-01,2122,2008,412783.0,5.140715581794793
43,Roraima,Norte,2008-12-01,1986,2008,412783.0,4.81124464912557
44,Pará,Norte,2008-02-01,40231,2008,7321493.0,5.494917498384551
45,Pará,Norte,2008-03-01,43323,2008,7321493.0,5.917235733203596
46,Pará,Norte,2008-04-01,44804,2008,7321493.0,6.119516879958773
47,Pará,Norte,2008-05-01,44901,2008,7321493.0,6.132765543858336
48,Pará,Norte,2008-06-01,43422,2008,7321493.0,5.930757565430985
49,Pará,Norte,2008-07-01,42168,2008,7321493.0,5.759481023884063
50,Pará,Norte,2008-08-01,42630,2008,7321493.0,5.822582907611876
51,Pará,Norte,2008-09-01,43168,2008,7321493.0,5.896065187797079
52,Pará,Norte,2008-10-01,41580,2008,7321493.0,5.67916953550321
53,Pará,Norte,2008-11-01,39506,2008,7321493.0,5.395893979547614
54,Pará,Norte,2008-12-01,38092,2008,7321493.0,5.202763971774609
55,Amapá,Norte,2008-02-01,2511,2008,613164.0,4.09515235728125
56,Amapá,Norte,2008-03-01,2390,2008,613164.0,3.897815266388764
57,Amapá,Norte,2008-04-01,2663,2008,613164.0,4.34304688468338
58,Amapá,Norte,2008-05-01,2740,2008,613164.0,4.468625033433144
59,Amapá,Norte,2008-06-01,2699,2008,613164.0,4.401758746436516
60,Amapá,Norte,2008-07-01,2674,2008,613164.0,4.360986620219061
61,Amapá,Norte,2008-08-01,2931,2008,613164.0,4.780124077734505
62,Amapá,Norte,2008-09-01,2852,2008,613164.0,4.651284158887345
63,Amapá,Norte,2008-10-01,3017,2008,613164.0,4.920380191922552
64,Amapá,Norte,2008-11-01,2897,2008,613164.0,4.724673986078765
65,Amapá,Norte,2008-12-01,3018,2008,613164.0,4.922011076971251
66,Tocantins,Norte,2008-02-01,7949,2008,1280509.0,6.207687724178432
67,Tocantins,Norte,2008-03-01,8674,2008,1280509.0,6.773868828723578
68,Tocantins,Norte,2008-04-01,8926,2008,1280509.0,6.970665571268925
69,Tocantins,Norte,2008-05-01,8890,2008,1280509.0,6.942551750905304
70,Tocantins,Norte,2008-06-01,8587,2008,1280509.0,6.7059270961781605
71,Tocantins,Norte,2008-07-01,7728,2008,1280509.0,6.0351001047239805
72,Tocantins,Norte,2008-08-01,8462,2008,1280509.0,6.608309664360032
73,Tocantins,Norte,2008-09-01,8387,2008,1280509.0,6.549739205269154
74,Tocantins,Norte,2008-10-01,8640,2008,1280509.0,6.747316887269047
75,Tocantins,Norte,2008-11-01,7775,2008,1280509.0,6.071804259087597
76,Tocantins,Norte,2008-12-01,7652,2008,1280509.0,5.975748706178559
77,Maranhão,Nordeste,2008-02-01,26386,2008,6305539.0,4.18457486346528
78,Maranhão,Nordeste,2008-03-01,28774,2008,6305539.0,4.5632895141874465
79,Maranhão,Nordeste,2008-04-01,29582,2008,6305539.0,4.6914308197919325
80,Maranhão,Nordeste,2008-05-01,28091,2008,6305539.0,4.454972049177715
81,Maranhão,Nordeste,2008-06-01,28314,2008,6305539.0,4.490337780798755
82,Maranhão,Nordeste,2008-07-01,27919,2008,6305539.0,4.427694444519335
83,Maranhão,Nordeste,2008-08-01,28385,2008,6305539.0,4.501597722256575
84,Maranhão,Nordeste,2008-09-01,28974,2008,6305539.0,4.5950076591390525
85,Maranhão,Nordeste,2008-10-01,27820,2008,6305539.0,4.41199396276829
86,Maranhão,Nordeste,2008-11-01,26507,2008,6305539.0,4.203764341161001
87,Maranhão,Nordeste,2008-12-01,24202,2008,6305539.0,3.838212720593751
88,Piauí,Nordeste,2008-02-01,18490,2008,3119697.0,5.926857640341353
89,Piauí,Nordeste,2008-03-01,19864,2008,3119697.0,6.367285028001117
90,Piauí,Nordeste,2008-04-01,19374,2008,3119697.0,6.2102184923728165
91,Piauí,Nordeste,2008-05-01,19087,2008,3119697.0,6.11822237864767
92,Piauí,Nordeste,2008-06-01,18568,2008,3119697.0,5.951860068461777
93,Piauí,Nordeste,2008-07-01,19084,2008,3119697.0,6.117260746796885
94,Piauí,Nordeste,2008-08-01,19222,2008,3119697.0,6.161495811933018
95,Piauí,Nordeste,2008-09-01,19328,2008,3119697.0,6.195473470660772
96,Piauí,Nordeste,2008-10-01,19141,2008,3119697.0,6.1355317519618096
97,Piauí,Nordeste,2008-11-01,18152,2008,3119697.0,5.818513785152853
98,Piauí,Nordeste,2008-12-01,17018,2008,3119697.0,5.455016945555931
99,Ceará,Nordeste,2008-02-01,41771,2008,8450527.0,4.943005329726773
100,Ceará,Nordeste,2008-03-01,44579,2008,8450527.0,5.275292298338317
101,Ceará,Nordeste,2008-04-01,46423,2008,8450527.0,5.493503541258432
102,Ceará,Nordeste,2008-05-01,45711,2008,8450527.0,5.409248440955221
103,Ceará,Nordeste,2008-06-01,42307,2008,8450527.0,5.006433326584247
104,Ceará,Nordeste,2008-07-01,42108,2008,8450527.0,4.9828844993927595
105,Ceará,Nordeste,2008-08-01,40659,2008,8450527.0,4.811415903410521
106,Ceará,Nordeste,2008-09-01,41820,2008,8450527.0,4.948803784663371
107,Ceará,Nordeste,2008-10-01,40195,2008,8450527.0,4.756508085235394
108,Ceará,Nordeste,2008-11-01,36715,2008,8450527.0,4.344699448921943
109,Ceará,Nordeste,2008-12-01,36374,2008,8450527.0,4.304346935995826
110,Rio Grande do Norte,Nordeste,2008-02-01,12650,2008,3106430.0,4.072198633157676
111,Rio Grande do Norte,Nordeste,2008-03-01,14610,2008,3106430.0,4.703147986595545
112,Rio Grande do Norte,Nordeste,2008-04-01,16052,2008,3106430.0,5.167346439481978
113,Rio Grande do Norte,Nordeste,2008-05-01,15704,2008,3106430.0,5.055320737953213
114,Rio Grande do Norte,Nordeste,2008-06-01,14294,2008,3106430.0,4.60142349900046
115,Rio Grande do Norte,Nordeste,2008-07-01,13989,2008,3106430.0,4.503240053695078
116,Rio Grande do Norte,Nordeste,2008-08-01,13562,2008,3106430.0,4.3657832302675414
117,Rio Grande do Norte,Nordeste,2008-09-01,13807,2008,3106430.0,4.444651899447275
118,Rio Grande do Norte,Nordeste,2008-10-01,12847,2008,3106430.0,4.135615481436891
119,Rio Grande do Norte,Nordeste,2008-11-01,12467,2008,3106430.0,4.013288565974446
120,Rio Grande do Norte,Nordeste,2008-12-01,11910,2008,3106430.0,3.8339830609413377
121,Paraíba,Nordeste,2008-02-01,18117,2008,3742606.0,4.8407446575995445
122,Paraíba,Nordeste,2008-03-01,20339,2008,3742606.0,5.434448616819403
123,Paraíba,Nordeste,2008-04-01,21316,2008,3742606.0,5.695496667295462
124,Paraíba,Nordeste,2008-05-01,21739,2008,3742606.0,5.808519518218055
125,Paraíba,Nordeste,2008-06-01,19279,2008,3742606.0,5.1512235057604245
126,Paraíba,Nordeste,2008-07-01,19800,2008,3742606.0,5.2904313197809225
127,Paraíba,Nordeste,2008-08-01,19368,2008,3742606.0,5.175003727349339
128,Paraíba,Nordeste,2008-09-01,19249,2008,3742606.0,5.1432077007304535
129,Paraíba,Nordeste,2008-10-01,18011,2008,3742606.0,4.812422146493646
130,Paraíba,Nordeste,2008-11-01,17182,2008,3742606.0,4.590918734165445
131,Paraíba,Nordeste,2008-12-01,16509,2008,3742606.0,4.411097507993094
132,Pernambuco,Nordeste,2008-02-01,38056,2008,8734194.0,4.357127858620956
133,Pernambuco,Nordeste,2008-03-01,44040,2008,8734194.0,5.04225117967382
134,Pernambuco,Nordeste,2008-04-01,46722,2008,8734194.0,5.349320154784746
135,Pernambuco,Nordeste,2008-05-01,46306,2008,8734194.0,5.301691260807809
136,Pernambuco,Nordeste,2008-06-01,41409,2008,8734194.0,4.741021323776413
137,Pernambuco,Nordeste,2008-07-01,43630,2008,8734194.0,4.995309240898473
138,Pernambuco,Nordeste,2008-08-01,43283,2008,8734194.0,4.955580331739826
139,Pernambuco,Nordeste,2008-09-01,42232,2008,8734194.0,4.8352486789279014
140,Pernambuco,Nordeste,2008-10-01,41535,2008,8734194.0,4.755447383009812
141,Pernambuco,Nordeste,2008-11-01,38754,2008,8734194.0,4.4370436470726435
142,Pernambuco,Nordeste,2008-12-01,36771,2008,8734194.0,4.210004952947004
143,Alagoas,Nordeste,2008-02-01,14076,2008,3127557.0,4.500637398455088
144,Alagoas,Nordeste,2008-03-01,15790,2008,3127557.0,5.048668977096181
145,Alagoas,Nordeste,2008-04-01,18357,2008,3127557.0,5.869437391548739
146,Alagoas,Nordeste,2008-05-01,17654,2008,3127557.0,5.644661312327801
147,Alagoas,Nordeste,2008-06-01,16811,2008,3127557.0,5.375121860289037
148,Alagoas,Nordeste,2008-07-01,15486,2008,3127557.0,4.951468510406046
149,Alagoas,Nordeste,2008-08-01,15330,2008,3127557.0,4.901589323551897
150,Alagoas,Nordeste,2008-09-01,15283,2008,3127557.0,4.886561619820198
151,Alagoas,Nordeste,2008-10-01,14976,2008,3127557.0,4.788401937998252
152,Alagoas,Nordeste,2008-11-01,14642,2008,3127557.0,4.681609319990011
153,Alagoas,Nordeste,2008-12-01,13967,2008,3127557.0,4.4657859153326385
154,Sergipe,Nordeste,2008-02-01,8321,2008,1999374.0,4.1618026442276435
155,Sergipe,Nordeste,2008-03-01,9393,2008,1999374.0,4.6979704647554685
156,Sergipe,Nordeste,2008-04-01,9951,2008,1999374.0,4.977057819097378
157,Sergipe,Nordeste,2008-05-01,9521,2008,1999374.0,4.761990503027447
158,Sergipe,Nordeste,2008-06-01,8844,2008,1999374.0,4.423384519354558
159,Sergipe,Nordeste,2008-07-01,8855,2008,1999374.0,4.428886241393556
160,Sergipe,Nordeste,2008-08-01,8430,2008,1999374.0,4.216319708068625
161,Sergipe,Nordeste,2008-09-01,7976,2008,1999374.0,3.9892486348226996
162,Sergipe,Nordeste,2008-10-01,7971,2008,1999374.0,3.9867478520777
163,Sergipe,Nordeste,2008-11-01,7318,2008,1999374.0,3.6601456255808067
164,Sergipe,Nordeste,2008-12-01,6801,2008,1999374.0,3.4015646897478913
165,Bahia,Nordeste,2008-02-01,60993,2008,14502575.0,4.205666924666827
166,Bahia,Nordeste,2008-03-01,75000,2008,14502575.0,5.171495406850163
167,Bahia,Nordeste,2008-04-01,80573,2008,14502575.0,5.555771992215176
168,Bahia,Nordeste,2008-05-01,75875,2008,14502575.0,5.2318295199300815
169,Bahia,Nordeste,2008-06-01,69198,2008,14502575.0,4.771428522176234
170,Bahia,Nordeste,2008-07-01,91182,2008,14502575.0,6.287297255832154
171,Bahia,Nordeste,2008-08-01,75848,2008,14502575.0,5.229967781583615
172,Bahia,Nordeste,2008-09-01,75074,2008,14502575.0,5.176597948984922
173,Bahia,Nordeste,2008-10-01,71669,2008,14502575.0,4.941812057513924
174,Bahia,Nordeste,2008-11-01,64643,2008,14502575.0,4.457346367800201
175,Bahia,Nordeste,2008-12-01,61896,2008,14502575.0,4.267931729365302
176,Minas Gerais,Sudeste,2008-02-01,87923,2008,19850072.0,4.429354210906641
177,Minas Gerais,Sudeste,2008-03-01,98695,2008,19850072.0,4.9720222677277945
178,Minas Gerais,Sudeste,2008-04-01,100205,2008,19850072.0,5.0480925207727205
179,Minas Gerais,Sudeste,2008-05-01,97799,2008,19850072.0,4.9268838924110705
180,Minas Gerais,Sudeste,2008-06-01,94909,2008,19850072.0,4.781292480954225
181,Minas Gerais,Sudeste,2008-07-01,96757,2008,19850072.0,4.874390380044969
182,Minas Gerais,Sudeste,2008-08-01,94759,2008,19850072.0,4.773735833300756
183,Minas Gerais,Sudeste,2008-09-01,96909,2008,19850072.0,4.882047783000485
184,Minas Gerais,Sudeste,2008-10-01,98250,2008,19850072.0,4.949604213022502
185,Minas Gerais,Sudeste,2008-11-01,90231,2008,19850072.0,4.545625829468024
186,Minas Gerais,Sudeste,2008-12-01,89594,2008,19850072.0,4.513535265766291
187,Espírito Santo,Sudeste,2008-02-01,14258,2008,3453648.0,4.128388301297642
188,Espírito Santo,Sudeste,2008-03-01,16975,2008,3453648.0,4.9150926788138225
189,Espírito Santo,Sudeste,2008-04-01,17285,2008,3453648.0,5.00485283966403
190,Espírito Santo,Sudeste,2008-05-01,16297,2008,3453648.0,4.718778520567238
191,Espírito Santo,Sudeste,2008-06-01,15882,2008,3453648.0,4.5986157245903465
192,Espírito Santo,Sudeste,2008-07-01,15647,2008,3453648.0,4.530571731687769
193,Espírito Santo,Sudeste,2008-08-01,16179,2008,3453648.0,4.684611749662965
194,Espírito Santo,Sudeste,2008-09-01,16063,2008,3453648.0,4.651024076570629
195,Espírito Santo,Sudeste,2008-10-01,16327,2008,3453648.0,4.72746498774629
196,Espírito Santo,Sudeste,2008-11-01,14858,2008,3453648.0,4.302117644878691
197,Espírito Santo,Sudeste,2008-12-01,14518,2008,3453648.0,4.20367101684943
198,Rio de Janeiro,Sudeste,2008-02-01,61399,2008,15872362.0,3.8682963505998664
199,Rio de Janeiro,Sudeste,2008-03-01,62784,2008,15872362.0,3.9555549451304097
200,Rio de Janeiro,Sudeste,2008-04-01,65009,2008,15872362.0,4.095735719737239
201,Rio de Janeiro,Sudeste,2008-05-01,61589,2008,15872362.0,3.8802668437123597
202,Rio de Janeiro,Sudeste,2008-06-01,59980,2008,15872362.0,3.7788956678281407
203,Rio de Janeiro,Sudeste,2008-07-01,59181,2008,15872362.0,3.72855659416034
204,Rio de Janeiro,Sudeste,2008-08-01,58065,2008,15872362.0,3.6582456977732742
205,Rio de Janeiro,Sudeste,2008-09-01,57110,2008,15872362.0,3.598078219234163
206,Rio de Janeiro,Sudeste,2008-10-01,57719,2008,15872362.0,3.6364467997894705
207,Rio de Janeiro,Sudeste,2008-11-01,51270,2008,15872362.0,3.230143062513317
208,Rio de Janeiro,Sudeste,2008-12-01,50333,2008,15872362.0,3.1711096306901267
209,São Paulo,Sudeste,2008-02-01,185376,2008,41011635.0,4.520083142259508
210,São Paulo,Sudeste,2008-03-01,196262,2008,41011635.0,4.785520011577202
211,São Paulo,Sudeste,2008-04-01,197974,2008,41011635.0,4.827264262934165
212,São Paulo,Sudeste,2008-05-01,194548,2008,41011635.0,4.7437269935714586
213,São Paulo,Sudeste,2008-06-01,194244,2008,41011635.0,4.7363144629566705
214,São Paulo,Sudeste,2008-07-01,199458,2008,41011635.0,4.863449116330036
215,São Paulo,Sudeste,2008-08-01,197648,2008,41011635.0,4.81931529918278
216,São Paulo,Sudeste,2008-09-01,200171,2008,41011635.0,4.88083442662064
217,São Paulo,Sudeste,2008-10-01,201461,2008,41011635.0,4.912288915084707
218,São Paulo,Sudeste,2008-11-01,186572,2008,41011635.0,4.5492455982308435
219,São Paulo,Sudeste,2008-12-01,172053,2008,41011635.0,4.195224111401557
220,Paraná,Sul,2008-02-01,57836,2008,10590169.0,5.461291505357469
221,Paraná,Sul,2008-03-01,64918,2008,10590169.0,6.130024931613462
222,Paraná,Sul,2008-04-01,65000,2008,10590169.0,6.13776796196548
223,Paraná,Sul,2008-05-01,65191,2008,10590169.0,6.155803557053717
224,Paraná,Sul,2008-06-01,64095,2008,10590169.0,6.052311346495037
225,Paraná,Sul,2008-07-01,67194,2008,10590169.0,6.3449412374816685
226,Paraná,Sul,2008-08-01,62628,2008,10590169.0,5.913786644953447
227,Paraná,Sul,2008-09-01,64621,2008,10590169.0,6.10198005338725
228,Paraná,Sul,2008-10-01,65187,2008,10590169.0,6.1554258482560575
229,Paraná,Sul,2008-11-01,59416,2008,10590169.0,5.610486480432938
230,Paraná,Sul,2008-12-01,57034,2008,10590169.0,5.385560891426756
231,Santa Catarina,Sul,2008-02-01,29307,2008,6052587.0,4.842061749793931
232,Santa Catarina,Sul,2008-03-01,32052,2008,6052587.0,5.295586829235169
233,Santa Catarina,Sul,2008-04-01,31918,2008,6052587.0,5.273447535739677
234,Santa Catarina,Sul,2008-05-01,32154,2008,6052587.0,5.312439127269051
235,Santa Catarina,Sul,2008-06-01,32690,2008,6052587.0,5.400996301251019
236,Santa Catarina,Sul,2008-07-01,33225,2008,6052587.0,5.489388256624812
237,Santa Catarina,Sul,2008-08-01,31423,2008,6052587.0,5.191664324692896
238,Santa Catarina,Sul,2008-09-01,32620,2008,6052587.0,5.389430998678747
239,Santa Catarina,Sul,2008-10-01,32988,2008,6052587.0,5.450231446487263
240,Santa Catarina,Sul,2008-11-01,29718,2008,6052587.0,4.909966597753985
241,Santa Catarina,Sul,2008-12-01,29790,2008,6052587.0,4.921862337542608
242,Rio Grande do Sul,Sul,2008-02-01,55069,2008,10855214.0,5.0730460035149925
243,Rio Grande do Sul,Sul,2008-03-01,61981,2008,10855214.0,5.7097907051855445
244,Rio Grande do Sul,Sul,2008-04-01,60256,2008,10855214.0,5.550880894655784
245,Rio Grande do Sul,Sul,2008-05-01,59481,2008,10855214.0,5.479486631954009
246,Rio Grande do Sul,Sul,2008-06-01,61247,2008,10855214.0,5.642173429284766
247,Rio Grande do Sul,Sul,2008-07-01,64957,2008,10855214.0,5.983944673960366
248,Rio Grande do Sul,Sul,2008-08-01,61716,2008,10855214.0,5.685378473423002
249,Rio Grande do Sul,Sul,2008-09-01,62381,2008,10855214.0,5.746639356902591
250,Rio Grande do Sul,Sul,2008-10-01,62771,2008,10855214.0,5.78256679232671
251,Rio Grande do Sul,Sul,2008-11-01,58966,2008,10855214.0,5.432043992868312
252,Rio Grande do Sul,Sul,2008-12-01,55916,2008,10855214.0,5.1510730235258375
253,Mato Grosso do Sul,Centro-Oeste,2008-02-01,12133,2008,2336058.0,5.19379227741777
254,Mato Grosso do Sul,Centro-Oeste,2008-03-01,13502,2008,2336058.0,5.779822247564058
255,Mato Grosso do Sul,Centro-Oeste,2008-04-01,13229,2008,2336058.0,5.662958710785435
256,Mato Grosso do Sul,Centro-Oeste,2008-05-01,13095,2008,2336058.0,5.605597121304351
257,Mato Grosso do Sul,Centro-Oeste,2008-06-01,13475,2008,2336058.0,5.768264315355184
258,Mato Grosso do Sul,Centro-Oeste,2008-07-01,13700,2008,2336058.0,5.864580417095809
259,Mato Grosso do Sul,Centro-Oeste,2008-08-01,12811,2008,2336058.0,5.484024797329519
260,Mato Grosso do Sul,Centro-Oeste,2008-09-01,13430,2008,2336058.0,5.749001095007059
261,Mato Grosso do Sul,Centro-Oeste,2008-10-01,13450,2008,2336058.0,5.757562526272892
262,Mato Grosso do Sul,Centro-Oeste,2008-11-01,12444,2008,2336058.0,5.326922533601477
263,Mato Grosso do Sul,Centro-Oeste,2008-12-01,11237,2008,2336058.0,4.810240156708438
264,Mato Grosso,Centro-Oeste,2008-02-01,13595,2008,2957732.0,4.596427262510599
265,Mato Grosso,Centro-Oeste,2008-03-01,16131,2008,2957732.0,5.453840983564434
266,Mato Grosso,Centro-Oeste,2008-04-01,15614,2008,2957732.0,5.279044889800699
267,Mato Grosso,Centro-Oeste,2008-05-01,15722,2008,2957732.0,5.315559354261982
268,Mato Grosso,Centro-Oeste,2008-06-01,15204,2008,2957732.0,5.140425163605086
269,Mato Grosso,Centro-Oeste,2008-07-01,15269,2008,2957732.0,5.1624014616604885
270,Mato Grosso,Centro-Oeste,2008-08-01,14601,2008,2957732.0,4.936552737029589
271,Mato Grosso,Centro-Oeste,2008-09-01,15071,2008,2957732.0,5.095458276814803
272,Mato Grosso,Centro-Oeste,2008-10-01,14566,2008,2957732.0,4.924719345768988
273,Mato Grosso,Centro-Oeste,2008-11-01,13376,2008,2957732.0,4.522384042908553
274,Mato Grosso,Centro-Oeste,2008-12-01,12681,2008,2957732.0,4.2874067021623326
275,Goiás,Centro-Oeste,2008-02-01,29337,2008,5844996.0,5.0191651114902385
276,Goiás,Centro-Oeste,2008-03-01,34424,2008,5844996.0,5.8894822169253835
277,Goiás,Centro-Oeste,2008-04-01,34726,2008,5844996.0,5.941150344670895
278,Goiás,Centro-Oeste,2008-05-01,30486,2008,5844996.0,5.215743518045179
279,Goiás,Centro-Oeste,2008-06-01,29681,2008,5844996.0,5.078018872895721
280,Goiás,Centro-Oeste,2008-07-01,29718,2008,5844996.0,5.084349073977125
281,Goiás,Centro-Oeste,2008-08-01,31757,2008,5844996.0,5.43319447951718
282,Goiás,Centro-Oeste,2008-09-01,33028,2008,5844996.0,5.650645440989181
283,Goiás,Centro-Oeste,2008-10-01,30066,2008,5844996.0,5.143887181445462
284,Goiás,Centro-Oeste,2008-11-01,26704,2008,5844996.0,4.568694315616298
285,Goiás,Centro-Oeste,2008-12-01,25193,2008,5844996.0,4.31018259037303
286,Distrito Federal,Centro-Oeste,2008-02-01,14226,2008,2557158.0,5.563207279331195
287,Distrito Federal,Centro-Oeste,2008-03-01,16591,2008,2557158.0,6.488062137732592
288,Distrito Federal,Centro-Oeste,2008-04-01,16587,2008,2557158.0,6.486497901185613
289,Distrito Federal,Centro-Oeste,2008-05-01,15980,2008,2557158.0,6.249125005181534
290,Distrito Federal,Centro-Oeste,2008-06-01,15386,2008,2557158.0,6.0168358779551365
291,Distrito Federal,Centro-Oeste,2008-07-01,15110,2008,2557158.0,5.908903556213578
292,Distrito Federal,Centro-Oeste,2008-08-01,15660,2008,2557158.0,6.1239860814232046
293,Distrito Federal,Centro-Oeste,2008-09-01,16058,2008,2557158.0,6.279627617847626
294,Distrito Federal,Centro-Oeste,2008-10-01,15614,2008,2557158.0,6.105997361132945
295,Distrito Federal,Centro-Oeste,2008-11-01,15059,2008,2557158.0,5.888959540239594
296,Distrito Federal,Centro-Oeste,2008-12-01,14165,2008,2557158.0,5.539352671989763
297,Rondônia,Norte,2009-01-01,7062,2009,1503928.0,4.695703517721593
298,Rondônia,Norte,2009-02-01,6923,2009,1503928.0,4.603278880371933
299,Rondônia,Norte,2009-03-01,9130,2009,1503928.0,6.0707693453410005
300,Rondônia,Norte,2009-04-01,8415,2009,1503928.0,5.595347649621525
301,Rondônia,Norte,2009-05-01,8403,2009,1503928.0,5.58736854423882
302,Rondônia,Norte,2009-06-01,7383,2009,1503928.0,4.909144586708938
303,Rondônia,Norte,2009-07-01,7884,2009,1503928.0,5.24227223643685
304,Rondônia,Norte,2009-08-01,8161,2009,1503928.0,5.426456585687613
305,Rondônia,Norte,2009-09-01,8019,2009,1503928.0,5.332037171992276
306,Rondônia,Norte,2009-10-01,8521,2009,1503928.0,5.665829747168748
307,Rondônia,Norte,2009-11-01,8352,2009,1503928.0,5.553457346362326
308,Rondônia,Norte,2009-12-01,8359,2009,1503928.0,5.5581118245022365
309,Acre,Norte,2009-01-01,4056,2009,691132.0,5.868632909487623
310,Acre,Norte,2009-02-01,3782,2009,691132.0,5.47218186974413
311,Acre,Norte,2009-03-01,4519,2009,691132.0,6.538548352557832
312,Acre,Norte,2009-04-01,4274,2009,691132.0,6.184057459356534
313,Acre,Norte,2009-05-01,4597,2009,691132.0,6.651406677740287
314,Acre,Norte,2009-06-01,3933,2009,691132.0,5.690664012084522
315,Acre,Norte,2009-07-01,3787,2009,691132.0,5.479416377768646
316,Acre,Norte,2009-08-01,3027,2009,691132.0,4.3797711580421685
317,Acre,Norte,2009-09-01,1971,2009,691132.0,2.851843063264326
318,Acre,Norte,2009-10-01,4232,2009,691132.0,6.123287591950597
319,Acre,Norte,2009-11-01,4158,2009,691132.0,6.016216873187756
320,Acre,Norte,2009-12-01,4026,2009,691132.0,5.825225861340526
321,Amazonas,Norte,2009-01-01,12594,2009,3393369.0,3.7113558826051634
322,Amazonas,Norte,2009-02-01,12171,2009,3393369.0,3.5867010042232366
323,Amazonas,Norte,2009-03-01,13892,2009,3393369.0,4.09386659688351
324,Amazonas,Norte,2009-04-01,12228,2009,3393369.0,3.603498470104489
325,Amazonas,Norte,2009-05-01,12530,2009,3393369.0,3.6924955700367392
326,Amazonas,Norte,2009-06-01,13410,2009,3393369.0,3.951824867852568
327,Amazonas,Norte,2009-07-01,13493,2009,3393369.0,3.9762843357147424
328,Amazonas,Norte,2009-08-01,13746,2009,3393369.0,4.050841508836793
329,Amazonas,Norte,2009-09-01,13201,2009,3393369.0,3.8902341596213086
330,Amazonas,Norte,2009-10-01,12616,2009,3393369.0,3.717839115050559
331,Amazonas,Norte,2009-11-01,12711,2009,3393369.0,3.745834891519313
332,Amazonas,Norte,2009-12-01,12554,2009,3393369.0,3.6995681872498984
333,Roraima,Norte,2009-01-01,2224,2009,421499.0,5.2764063497185045
334,Roraima,Norte,2009-02-01,2142,2009,421499.0,5.08186259042133
335,Roraima,Norte,2009-03-01,2525,2009,421499.0,5.990524295431306
336,Roraima,Norte,2009-04-01,2256,2009,421499.0,5.3523258655417925
337,Roraima,Norte,2009-05-01,2372,2009,421499.0,5.627534110401211
338,Roraima,Norte,2009-06-01,2371,2009,421499.0,5.625161625531733
